tubeID,BIR_Nt,PAL_Nt,PAN_Nt,PSA_Nt,SIM_Nt,SUL_Nt,Type,BIR_0,PAL_0,PAN_0,PSA_0,SIM_0,SUL_0,FocalSpecies,OtherSp,Parasitism,ObsCount_Pairs,i,j,FocalSpeciesStartDens,OtherSpeciesStartDens
1678,0,0,0,0,45,0,Sp1,0,0,0,0,9,3,SIM,SUL,Safe,45,5,6,9,3
1678,0,0,0,0,0,1,Sp2,0,0,0,0,9,3,SUL,SIM,Safe,1,6,5,3,9
1679,0,0,0,0,33.5,0,Sp1,0,0,0,0,9,3,SIM,SUL,Safe,33.5,5,6,9,3
1679,0,0,0,0,0,14,Sp2,0,0,0,0,9,3,SUL,SIM,Safe,14,6,5,3,9
1689,0,0,0,0,36.5,0,Sp1,0,0,0,0,12,3,SIM,SUL,Safe,36.5,5,6,12,3
1689,0,0,0,0,0,16,Sp2,0,0,0,0,12,3,SUL,SIM,Safe,16,6,5,3,12
1690,0,0,0,0,36.5,0,Sp1,0,0,0,0,12,3,SIM,SUL,Safe,36.5,5,6,12,3
1690,0,0,0,0,0,16.5,Sp2,0,0,0,0,12,3,SUL,SIM,Safe,16.5,6,5,3,12
1691,0,0,0,0,50.5,0,Sp1,0,0,0,0,12,3,SIM,SUL,Safe,50.5,5,6,12,3
1691,0,0,0,0,0,4,Sp2,0,0,0,0,12,3,SUL,SIM,Safe,4,6,5,3,12
1821,0,0,0,0,0,19.5,Sp1,0,0,3,0,0,3,SUL,PAN,Safe,19.5,6,3,3,3
1821,0,0,20.5,0,0,0,Sp2,0,0,3,0,0,3,PAN,SUL,Safe,20.5,3,6,3,3
1822,0,0,0,0,0,10.5,Sp1,0,0,3,0,0,3,SUL,PAN,Safe,10.5,6,3,3,3
1822,0,0,7.5,0,0,0,Sp2,0,0,3,0,0,3,PAN,SUL,Safe,7.5,3,6,3,3
1823,0,0,0,0,0,5.5,Sp1,0,0,3,0,0,3,SUL,PAN,Safe,5.5,6,3,3,3
1823,0,0,18.5,0,0,0,Sp2,0,0,3,0,0,3,PAN,SUL,Safe,18.5,3,6,3,3
1833,0,0,0,0,0,15.5,Sp1,0,0,6,0,0,3,SUL,PAN,Safe,15.5,6,3,3,6
1833,0,0,22.5,0,0,0,Sp2,0,0,6,0,0,3,PAN,SUL,Safe,22.5,3,6,6,3
1834,0,0,0,0,0,1,Sp1,0,0,6,0,0,3,SUL,PAN,Safe,1,6,3,3,6
1834,0,0,14.5,0,0,0,Sp2,0,0,6,0,0,3,PAN,SUL,Safe,14.5,3,6,6,3
1835,0,0,0,0,0,8,Sp1,0,0,6,0,0,3,SUL,PAN,Safe,8,6,3,3,6
1835,0,0,27.5,0,0,0,Sp2,0,0,6,0,0,3,PAN,SUL,Safe,27.5,3,6,6,3
1845,0,0,0,0,0,11,Sp1,0,0,9,0,0,3,SUL,PAN,Safe,11,6,3,3,9
1845,0,0,37.5,0,0,0,Sp2,0,0,9,0,0,3,PAN,SUL,Safe,37.5,3,6,9,3
1846,0,0,0,0,0,14,Sp1,0,0,9,0,0,3,SUL,PAN,Safe,14,6,3,3,9
1846,0,0,21,0,0,0,Sp2,0,0,9,0,0,3,PAN,SUL,Safe,21,3,6,9,3
1847,0,0,0,0,0,12,Sp1,0,0,9,0,0,3,SUL,PAN,Safe,12,6,3,3,9
1847,0,0,32.5,0,0,0,Sp2,0,0,9,0,0,3,PAN,SUL,Safe,32.5,3,6,9,3
1857,0,0,0,0,0,18,Sp1,0,0,12,0,0,3,SUL,PAN,Safe,18,6,3,3,12
1857,0,0,47,0,0,0,Sp2,0,0,12,0,0,3,PAN,SUL,Safe,47,3,6,12,3
1858,0,0,0,0,0,7.5,Sp1,0,0,12,0,0,3,SUL,PAN,Safe,7.5,6,3,3,12
1858,0,0,36,0,0,0,Sp2,0,0,12,0,0,3,PAN,SUL,Safe,36,3,6,12,3
1859,0,0,0,0,0,16,Sp1,0,0,12,0,0,3,SUL,PAN,Safe,16,6,3,3,12
1859,0,0,45.5,0,0,0,Sp2,0,0,12,0,0,3,PAN,SUL,Safe,45.5,3,6,12,3
1869,0,0,0,0,0,16.5,Sp1,0,0,3,0,0,6,SUL,PAN,Safe,16.5,6,3,6,3
1869,0,0,20,0,0,0,Sp2,0,0,3,0,0,6,PAN,SUL,Safe,20,3,6,3,6
1870,0,0,0,0,0,18.5,Sp1,0,0,3,0,0,6,SUL,PAN,Safe,18.5,6,3,6,3
1870,0,0,18.5,0,0,0,Sp2,0,0,3,0,0,6,PAN,SUL,Safe,18.5,3,6,3,6
1871,0,0,0,0,0,32.5,Sp1,0,0,3,0,0,6,SUL,PAN,Safe,32.5,6,3,6,3
1871,0,0,7,0,0,0,Sp2,0,0,3,0,0,6,PAN,SUL,Safe,7,3,6,3,6
1881,0,0,0,0,0,12.5,Sp1,0,0,3,0,0,9,SUL,PAN,Safe,12.5,6,3,9,3
1881,0,0,15,0,0,0,Sp2,0,0,3,0,0,9,PAN,SUL,Safe,15,3,6,3,9
1882,0,0,0,0,0,16.5,Sp1,0,0,3,0,0,9,SUL,PAN,Safe,16.5,6,3,9,3
1882,0,0,9,0,0,0,Sp2,0,0,3,0,0,9,PAN,SUL,Safe,9,3,6,3,9
1883,0,0,0,0,0,28.5,Sp1,0,0,3,0,0,9,SUL,PAN,Safe,28.5,6,3,9,3
1883,0,0,12,0,0,0,Sp2,0,0,3,0,0,9,PAN,SUL,Safe,12,3,6,3,9
1893,0,0,0,0,0,36.5,Sp1,0,0,3,0,0,12,SUL,PAN,Safe,36.5,6,3,12,3
1893,0,0,5.5,0,0,0,Sp2,0,0,3,0,0,12,PAN,SUL,Safe,5.5,3,6,3,12
1894,0,0,0,0,0,33,Sp1,0,0,3,0,0,12,SUL,PAN,Safe,33,6,3,12,3
1894,0,0,2,0,0,0,Sp2,0,0,3,0,0,12,PAN,SUL,Safe,2,3,6,3,12
1895,0,0,0,0,0,44.5,Sp1,0,0,3,0,0,12,SUL,PAN,Safe,44.5,6,3,12,3
1895,0,0,8,0,0,0,Sp2,0,0,3,0,0,12,PAN,SUL,Safe,8,3,6,3,12
1905,0,0,0,0,0,19,Sp1,0,0,0,3,0,3,SUL,PSA,Safe,19,6,4,3,3
1905,0,0,0,3.5,0,0,Sp2,0,0,0,3,0,3,PSA,SUL,Safe,3.5,4,6,3,3
1906,0,0,0,0,0,13.5,Sp1,0,0,0,3,0,3,SUL,PSA,Safe,13.5,6,4,3,3
1906,0,0,0,5.5,0,0,Sp2,0,0,0,3,0,3,PSA,SUL,Safe,5.5,4,6,3,3
1907,0,0,0,0,0,17.5,Sp1,0,0,0,3,0,3,SUL,PSA,Safe,17.5,6,4,3,3
1907,0,0,0,11,0,0,Sp2,0,0,0,3,0,3,PSA,SUL,Safe,11,4,6,3,3
1908,0,0,0,0,0,24,Sp1,0,0,0,3,0,3,SUL,PSA,Safe,24,6,4,3,3
1908,0,0,0,6,0,0,Sp2,0,0,0,3,0,3,PSA,SUL,Safe,6,4,6,3,3
1917,0,0,0,0,0,18,Sp1,0,0,0,6,0,3,SUL,PSA,Safe,18,6,4,3,6
1917,0,0,0,17.5,0,0,Sp2,0,0,0,6,0,3,PSA,SUL,Safe,17.5,4,6,6,3
1918,0,0,0,0,0,22,Sp1,0,0,0,6,0,3,SUL,PSA,Safe,22,6,4,3,6
1918,0,0,0,5.5,0,0,Sp2,0,0,0,6,0,3,PSA,SUL,Safe,5.5,4,6,6,3
1919,0,0,0,0,0,2,Sp1,0,0,0,6,0,3,SUL,PSA,Safe,2,6,4,3,6
1919,0,0,0,19,0,0,Sp2,0,0,0,6,0,3,PSA,SUL,Safe,19,4,6,6,3
1920,0,0,0,0,0,32,Sp1,0,0,0,6,0,3,SUL,PSA,Safe,32,6,4,3,6
1920,0,0,0,6,0,0,Sp2,0,0,0,6,0,3,PSA,SUL,Safe,6,4,6,6,3
1929,0,0,0,0,0,25,Sp1,0,0,0,9,0,3,SUL,PSA,Safe,25,6,4,3,9
1929,0,0,0,20.5,0,0,Sp2,0,0,0,9,0,3,PSA,SUL,Safe,20.5,4,6,9,3
1930,0,0,0,0,0,10.5,Sp1,0,0,0,9,0,3,SUL,PSA,Safe,10.5,6,4,3,9
1930,0,0,0,14,0,0,Sp2,0,0,0,9,0,3,PSA,SUL,Safe,14,4,6,9,3
1931,0,0,0,0,0,26,Sp1,0,0,0,9,0,3,SUL,PSA,Safe,26,6,4,3,9
1931,0,0,0,16.5,0,0,Sp2,0,0,0,9,0,3,PSA,SUL,Safe,16.5,4,6,9,3
1932,0,0,0,0,0,13.5,Sp1,0,0,0,9,0,3,SUL,PSA,Safe,13.5,6,4,3,9
1932,0,0,0,20.5,0,0,Sp2,0,0,0,9,0,3,PSA,SUL,Safe,20.5,4,6,9,3
1941,0,0,0,0,0,17,Sp1,0,0,0,12,0,3,SUL,PSA,Safe,17,6,4,3,12
1941,0,0,0,25,0,0,Sp2,0,0,0,12,0,3,PSA,SUL,Safe,25,4,6,12,3
1942,0,0,0,0,0,4.5,Sp1,0,0,0,12,0,3,SUL,PSA,Safe,4.5,6,4,3,12
1942,0,0,0,7.5,0,0,Sp2,0,0,0,12,0,3,PSA,SUL,Safe,7.5,4,6,12,3
1943,0,0,0,0,0,8,Sp1,0,0,0,12,0,3,SUL,PSA,Safe,8,6,4,3,12
1943,0,0,0,33,0,0,Sp2,0,0,0,12,0,3,PSA,SUL,Safe,33,4,6,12,3
1944,0,0,0,0,0,26,Sp1,0,0,0,12,0,3,SUL,PSA,Safe,26,6,4,3,12
1944,0,0,0,23.5,0,0,Sp2,0,0,0,12,0,3,PSA,SUL,Safe,23.5,4,6,12,3
1953,0,0,0,0,0,30.5,Sp1,0,0,0,3,0,6,SUL,PSA,Safe,30.5,6,4,6,3
1953,0,0,0,1.5,0,0,Sp2,0,0,0,3,0,6,PSA,SUL,Safe,1.5,4,6,3,6
1954,0,0,0,0,0,34,Sp1,0,0,0,3,0,6,SUL,PSA,Safe,34,6,4,6,3
1954,0,0,0,2.5,0,0,Sp2,0,0,0,3,0,6,PSA,SUL,Safe,2.5,4,6,3,6
1955,0,0,0,0,0,18,Sp1,0,0,0,3,0,6,SUL,PSA,Safe,18,6,4,6,3
1955,0,0,0,1.5,0,0,Sp2,0,0,0,3,0,6,PSA,SUL,Safe,1.5,4,6,3,6
1956,0,0,0,0,0,32.5,Sp1,0,0,0,3,0,6,SUL,PSA,Safe,32.5,6,4,6,3
1956,0,0,0,3.5,0,0,Sp2,0,0,0,3,0,6,PSA,SUL,Safe,3.5,4,6,3,6
1965,0,0,0,0,0,46.5,Sp1,0,0,0,3,0,9,SUL,PSA,Safe,46.5,6,4,9,3
1965,0,0,0,2,0,0,Sp2,0,0,0,3,0,9,PSA,SUL,Safe,2,4,6,3,9
1966,0,0,0,0,0,36.5,Sp1,0,0,0,3,0,9,SUL,PSA,Safe,36.5,6,4,9,3
1966,0,0,0,1.5,0,0,Sp2,0,0,0,3,0,9,PSA,SUL,Safe,1.5,4,6,3,9
1967,0,0,0,0,0,50,Sp1,0,0,0,3,0,9,SUL,PSA,Safe,50,6,4,9,3
1967,0,0,0,4.5,0,0,Sp2,0,0,0,3,0,9,PSA,SUL,Safe,4.5,4,6,3,9
1968,0,0,0,0,0,42.5,Sp1,0,0,0,3,0,9,SUL,PSA,Safe,42.5,6,4,9,3
1968,0,0,0,1,0,0,Sp2,0,0,0,3,0,9,PSA,SUL,Safe,1,4,6,3,9
1977,0,0,0,0,0,17,Sp1,0,0,0,3,0,12,SUL,PSA,Safe,17,6,4,12,3
1977,0,0,0,0,0,0,Sp2,0,0,0,3,0,12,PSA,SUL,Safe,0,4,6,3,12
1978,0,0,0,0,0,45.5,Sp1,0,0,0,3,0,12,SUL,PSA,Safe,45.5,6,4,12,3
1978,0,0,0,0.5,0,0,Sp2,0,0,0,3,0,12,PSA,SUL,Safe,0.5,4,6,3,12
1979,0,0,0,0,0,26.5,Sp1,0,0,0,3,0,12,SUL,PSA,Safe,26.5,6,4,12,3
1979,0,0,0,7.5,0,0,Sp2,0,0,0,3,0,12,PSA,SUL,Safe,7.5,4,6,3,12
1980,0,0,0,0,0,32.5,Sp1,0,0,0,3,0,12,SUL,PSA,Safe,32.5,6,4,12,3
1980,0,0,0,4,0,0,Sp2,0,0,0,3,0,12,PSA,SUL,Safe,4,4,6,3,12
94,13,NA,NA,NA,NA,NA,Intra,9,0,0,0,0,0,BIR,NA,Safe,13,1,7,9,NA
118,24,NA,NA,NA,NA,NA,Intra,15,0,0,0,0,0,BIR,NA,Safe,24,1,7,15,NA
115,24.5,NA,NA,NA,NA,NA,Intra,15,0,0,0,0,0,BIR,NA,Safe,24.5,1,7,15,NA
67,8,NA,NA,NA,NA,NA,Intra,3,0,0,0,0,0,BIR,NA,Safe,8,1,7,3,NA
547,NA,26,NA,NA,NA,NA,Intra,0,9,0,0,0,0,PAL,NA,Safe,26,2,7,9,NA
526,NA,14.5,NA,NA,NA,NA,Intra,0,3,0,0,0,0,PAL,NA,Safe,14.5,2,7,3,NA
523,NA,13,NA,NA,NA,NA,Intra,0,3,0,0,0,0,PAL,NA,Safe,13,2,7,3,NA
571,NA,41,NA,NA,NA,NA,Intra,0,15,0,0,0,0,PAL,NA,Safe,41,2,7,15,NA
1234,NA,NA,NA,30,NA,NA,Intra,0,0,0,15,0,0,PSA,NA,Safe,30,4,7,15,NA
1186,NA,NA,NA,3.5,NA,NA,Intra,0,0,0,3,0,0,PSA,NA,Safe,3.5,4,7,3,NA
1207,NA,NA,NA,29,NA,NA,Intra,0,0,0,9,0,0,PSA,NA,Safe,29,4,7,9,NA
1438,NA,NA,NA,NA,55,NA,Intra,0,0,0,0,15,0,SIM,NA,Safe,55,5,7,15,NA
1411,NA,NA,NA,NA,42.5,NA,Intra,0,0,0,0,9,0,SIM,NA,Safe,42.5,5,7,9,NA
1414,NA,NA,NA,NA,42.5,NA,Intra,0,0,0,0,9,0,SIM,NA,Safe,42.5,5,7,9,NA
1387,NA,NA,NA,NA,19.5,NA,Intra,0,0,0,0,3,0,SIM,NA,Safe,19.5,5,7,3,NA
1759,NA,NA,NA,NA,NA,12.5,Intra,0,0,0,0,0,3,SUL,NA,Safe,12.5,6,7,3,NA
1786,NA,NA,NA,NA,NA,22,Intra,0,0,0,0,0,9,SUL,NA,Safe,22,6,7,9,NA
1762,NA,NA,NA,NA,NA,18,Intra,0,0,0,0,0,3,SUL,NA,Safe,18,6,7,3,NA
1810,NA,NA,NA,NA,NA,41.5,Intra,0,0,0,0,0,15,SUL,NA,Safe,41.5,6,7,15,NA
1783,NA,NA,NA,NA,NA,41.5,Intra,0,0,0,0,0,9,SUL,NA,Safe,41.5,6,7,9,NA
1807,NA,NA,NA,NA,NA,33.5,Intra,0,0,0,0,0,15,SUL,NA,Safe,33.5,6,7,15,NA
1066,NA,NA,4.5,NA,NA,NA,Intra,0,0,3,0,0,0,PAN,NA,Safe,4.5,3,7,3,NA
1090,NA,NA,19,NA,NA,NA,Intra,0,0,9,0,0,0,PAN,NA,Safe,19,3,7,9,NA
1063,NA,NA,3,NA,NA,NA,Intra,0,0,3,0,0,0,PAN,NA,Safe,3,3,7,3,NA
1114,NA,NA,53,NA,NA,NA,Intra,0,0,15,0,0,0,PAN,NA,Safe,53,3,7,15,NA
91,18.5,NA,NA,NA,NA,NA,Intra,9,0,0,0,0,0,BIR,NA,Safe,18.5,1,7,9,NA
70,12.5,NA,NA,NA,NA,NA,Intra,3,0,0,0,0,0,BIR,NA,Safe,12.5,1,7,3,NA
1390,NA,NA,NA,NA,27,NA,Intra,0,0,0,0,3,0,SIM,NA,Safe,27,5,7,3,NA
1435,NA,NA,NA,NA,52,NA,Intra,0,0,0,0,15,0,SIM,NA,Safe,52,5,7,15,NA
1231,NA,NA,NA,34.5,NA,NA,Intra,0,0,0,15,0,0,PSA,NA,Safe,34.5,4,7,15,NA
1210,NA,NA,NA,23,NA,NA,Intra,0,0,0,9,0,0,PSA,NA,Safe,23,4,7,9,NA
1183,NA,NA,NA,4,NA,NA,Intra,0,0,0,3,0,0,PSA,NA,Safe,4,4,7,3,NA
574,NA,50,NA,NA,NA,NA,Intra,0,15,0,0,0,0,PAL,NA,Safe,50,2,7,15,NA
550,NA,48,NA,NA,NA,NA,Intra,0,9,0,0,0,0,PAL,NA,Safe,48,2,7,9,NA
1111,NA,NA,30,NA,NA,NA,Intra,0,0,15,0,0,0,PAN,NA,Safe,30,3,7,15,NA
1087,NA,NA,13,NA,NA,NA,Intra,0,0,9,0,0,0,PAN,NA,Safe,13,3,7,9,NA
1787,NA,NA,NA,NA,NA,20,Intra,0,0,0,0,0,9,SUL,NA,Safe,20,6,7,9,NA
1811,NA,NA,NA,NA,NA,25,Intra,0,0,0,0,0,15,SUL,NA,Safe,25,6,7,15,NA
1808,NA,NA,NA,NA,NA,14.5,Intra,0,0,0,0,0,15,SUL,NA,Safe,14.5,6,7,15,NA
1064,NA,NA,6.5,NA,NA,NA,Intra,0,0,3,0,0,0,PAN,NA,Safe,6.5,3,7,3,NA
1088,NA,NA,21,NA,NA,NA,Intra,0,0,9,0,0,0,PAN,NA,Safe,21,3,7,9,NA
1112,NA,NA,52.5,NA,NA,NA,Intra,0,0,15,0,0,0,PAN,NA,Safe,52.5,3,7,15,NA
1067,NA,NA,6.5,NA,NA,NA,Intra,0,0,3,0,0,0,PAN,NA,Safe,6.5,3,7,3,NA
1115,NA,NA,34,NA,NA,NA,Intra,0,0,15,0,0,0,PAN,NA,Safe,34,3,7,15,NA
1091,NA,NA,20,NA,NA,NA,Intra,0,0,9,0,0,0,PAN,NA,Safe,20,3,7,9,NA
71,16.5,NA,NA,NA,NA,NA,Intra,3,0,0,0,0,0,BIR,NA,Safe,16.5,1,7,3,NA
116,33.5,NA,NA,NA,NA,NA,Intra,15,0,0,0,0,0,BIR,NA,Safe,33.5,1,7,15,NA
68,18,NA,NA,NA,NA,NA,Intra,3,0,0,0,0,0,BIR,NA,Safe,18,1,7,3,NA
119,39.5,NA,NA,NA,NA,NA,Intra,15,0,0,0,0,0,BIR,NA,Safe,39.5,1,7,15,NA
1436,NA,NA,NA,NA,30,NA,Intra,0,0,0,0,15,0,SIM,NA,Safe,30,5,7,15,NA
1391,NA,NA,NA,NA,21,NA,Intra,0,0,0,0,3,0,SIM,NA,Safe,21,5,7,3,NA
1187,NA,NA,NA,1.5,NA,NA,Intra,0,0,0,3,0,0,PSA,NA,Safe,1.5,4,7,3,NA
1184,NA,NA,NA,2.5,NA,NA,Intra,0,0,0,3,0,0,PSA,NA,Safe,2.5,4,7,3,NA
1235,NA,NA,NA,42,NA,NA,Intra,0,0,0,15,0,0,PSA,NA,Safe,42,4,7,15,NA
1232,NA,NA,NA,49,NA,NA,Intra,0,0,0,15,0,0,PSA,NA,Safe,49,4,7,15,NA
548,NA,37,NA,NA,NA,NA,Intra,0,9,0,0,0,0,PAL,NA,Safe,37,2,7,9,NA
524,NA,8.5,NA,NA,NA,NA,Intra,0,3,0,0,0,0,PAL,NA,Safe,8.5,2,7,3,NA
527,NA,8.5,NA,NA,NA,NA,Intra,0,3,0,0,0,0,PAL,NA,Safe,8.5,2,7,3,NA
551,NA,52,NA,NA,NA,NA,Intra,0,9,0,0,0,0,PAL,NA,Safe,52,2,7,9,NA
572,NA,51.5,NA,NA,NA,NA,Intra,0,15,0,0,0,0,PAL,NA,Safe,51.5,2,7,15,NA
575,NA,41.5,NA,NA,NA,NA,Intra,0,15,0,0,0,0,PAL,NA,Safe,41.5,2,7,15,NA
92,37.5,NA,NA,NA,NA,NA,Intra,9,0,0,0,0,0,BIR,NA,Safe,37.5,1,7,9,NA
95,39,NA,NA,NA,NA,NA,Intra,9,0,0,0,0,0,BIR,NA,Safe,39,1,7,9,NA
1784,NA,NA,NA,NA,NA,32,Intra,0,0,0,0,0,9,SUL,NA,Safe,32,6,7,9,NA
1760,NA,NA,NA,NA,NA,30,Intra,0,0,0,0,0,3,SUL,NA,Safe,30,6,7,3,NA
1763,NA,NA,NA,NA,NA,12,Intra,0,0,0,0,0,3,SUL,NA,Safe,12,6,7,3,NA
1211,NA,NA,NA,8.5,NA,NA,Intra,0,0,0,9,0,0,PSA,NA,Safe,8.5,4,7,9,NA
1208,NA,NA,NA,22.5,NA,NA,Intra,0,0,0,9,0,0,PSA,NA,Safe,22.5,4,7,9,NA
1415,NA,NA,NA,NA,25.5,NA,Intra,0,0,0,0,9,0,SIM,NA,Safe,25.5,5,7,9,NA
1412,NA,NA,NA,NA,12.5,NA,Intra,0,0,0,0,9,0,SIM,NA,Safe,12.5,5,7,9,NA
1439,NA,NA,NA,NA,32.5,NA,Intra,0,0,0,0,15,0,SIM,NA,Safe,32.5,5,7,15,NA
1388,NA,NA,NA,NA,5,NA,Intra,0,0,0,0,3,0,SIM,NA,Safe,5,5,7,3,NA
87,12.5,NA,NA,NA,NA,NA,Intra,9,0,0,0,0,0,BIR,NA,Safe,12.5,1,7,9,NA
63,2.5,NA,NA,NA,NA,NA,Intra,3,0,0,0,0,0,BIR,NA,Safe,2.5,1,7,3,NA
111,21.5,NA,NA,NA,NA,NA,Intra,15,0,0,0,0,0,BIR,NA,Safe,21.5,1,7,15,NA
90,23,NA,NA,NA,NA,NA,Intra,9,0,0,0,0,0,BIR,NA,Safe,23,1,7,9,NA
1227,NA,NA,NA,33,NA,NA,Intra,0,0,0,15,0,0,PSA,NA,Safe,33,4,7,15,NA
1206,NA,NA,NA,7.5,NA,NA,Intra,0,0,0,9,0,0,PSA,NA,Safe,7.5,4,7,9,NA
1230,NA,NA,NA,28.5,NA,NA,Intra,0,0,0,15,0,0,PSA,NA,Safe,28.5,4,7,15,NA
570,NA,9.5,NA,NA,NA,NA,Intra,0,15,0,0,0,0,PAL,NA,Safe,9.5,2,7,15,NA
567,NA,40.5,NA,NA,NA,NA,Intra,0,15,0,0,0,0,PAL,NA,Safe,40.5,2,7,15,NA
546,NA,39,NA,NA,NA,NA,Intra,0,9,0,0,0,0,PAL,NA,Safe,39,2,7,9,NA
1062,NA,NA,14.5,NA,NA,NA,Intra,0,0,3,0,0,0,PAN,NA,Safe,14.5,3,7,3,NA
1086,NA,NA,23.5,NA,NA,NA,Intra,0,0,9,0,0,0,PAN,NA,Safe,23.5,3,7,9,NA
1110,NA,NA,47,NA,NA,NA,Intra,0,0,15,0,0,0,PAN,NA,Safe,47,3,7,15,NA
1779,NA,NA,NA,NA,NA,33.5,Intra,0,0,0,0,0,9,SUL,NA,Safe,33.5,6,7,9,NA
1782,NA,NA,NA,NA,NA,30.5,Intra,0,0,0,0,0,9,SUL,NA,Safe,30.5,6,7,9,NA
1386,NA,NA,NA,NA,33.5,NA,Intra,0,0,0,0,3,0,SIM,NA,Safe,33.5,5,7,3,NA
1410,NA,NA,NA,NA,42,NA,Intra,0,0,0,0,9,0,SIM,NA,Safe,42,5,7,9,NA
1383,NA,NA,NA,NA,24,NA,Intra,0,0,0,0,3,0,SIM,NA,Safe,24,5,7,3,NA
1389,NA,NA,NA,NA,30,NA,Intra,0,0,0,0,3,0,SIM,NA,Safe,30,5,7,3,NA
1416,NA,NA,NA,NA,54.5,NA,Intra,0,0,0,0,9,0,SIM,NA,Safe,54.5,5,7,9,NA
1440,NA,NA,NA,NA,80.5,NA,Intra,0,0,0,0,15,0,SIM,NA,Safe,80.5,5,7,15,NA
1437,NA,NA,NA,NA,88,NA,Intra,0,0,0,0,15,0,SIM,NA,Safe,88,5,7,15,NA
1392,NA,NA,NA,NA,31,NA,Intra,0,0,0,0,3,0,SIM,NA,Safe,31,5,7,3,NA
552,NA,30,NA,NA,NA,NA,Intra,0,9,0,0,0,0,PAL,NA,Safe,30,2,7,9,NA
525,NA,6.5,NA,NA,NA,NA,Intra,0,3,0,0,0,0,PAL,NA,Safe,6.5,2,7,3,NA
573,NA,50,NA,NA,NA,NA,Intra,0,15,0,0,0,0,PAL,NA,Safe,50,2,7,15,NA
72,4,NA,NA,NA,NA,NA,Intra,3,0,0,0,0,0,BIR,NA,Safe,4,1,7,3,NA
69,4,NA,NA,NA,NA,NA,Intra,3,0,0,0,0,0,BIR,NA,Safe,4,1,7,3,NA
93,14,NA,NA,NA,NA,NA,Intra,9,0,0,0,0,0,BIR,NA,Safe,14,1,7,9,NA
1788,NA,NA,NA,NA,NA,43,Intra,0,0,0,0,0,9,SUL,NA,Safe,43,6,7,9,NA
1785,NA,NA,NA,NA,NA,45.5,Intra,0,0,0,0,0,9,SUL,NA,Safe,45.5,6,7,9,NA
1185,NA,NA,NA,27.5,NA,NA,Intra,0,0,0,3,0,0,PSA,NA,Safe,27.5,4,7,3,NA
1212,NA,NA,NA,41,NA,NA,Intra,0,0,0,9,0,0,PSA,NA,Safe,41,4,7,9,NA
1188,NA,NA,NA,32,NA,NA,Intra,0,0,0,3,0,0,PSA,NA,Safe,32,4,7,3,NA
1233,NA,NA,NA,66.5,NA,NA,Intra,0,0,0,15,0,0,PSA,NA,Safe,66.5,4,7,15,NA
1068,NA,NA,20,NA,NA,NA,Intra,0,0,3,0,0,0,PAN,NA,Safe,20,3,7,3,NA
1065,NA,NA,13,NA,NA,NA,Intra,0,0,3,0,0,0,PAN,NA,Safe,13,3,7,3,NA
1113,NA,NA,52.5,NA,NA,NA,Intra,0,0,15,0,0,0,PAN,NA,Safe,52.5,3,7,15,NA
1116,NA,NA,69.5,NA,NA,NA,Intra,0,0,15,0,0,0,PAN,NA,Safe,69.5,3,7,15,NA
127,8,0,0,0,0,0,Sp1,3,0,3,0,0,0,BIR,PAN,Para,8,1,3,3,3
127,0,0,10,0,0,0,Sp2,3,0,3,0,0,0,PAN,BIR,Para,10,3,1,3,3
128,10,0,0,0,0,0,Sp1,3,0,3,0,0,0,BIR,PAN,Para,10,1,3,3,3
128,0,0,19,0,0,0,Sp2,3,0,3,0,0,0,PAN,BIR,Para,19,3,1,3,3
129,6,0,0,0,0,0,Sp1,3,0,3,0,0,0,BIR,PAN,Para,6,1,3,3,3
129,0,0,23,0,0,0,Sp2,3,0,3,0,0,0,PAN,BIR,Para,23,3,1,3,3
139,1,0,0,0,0,0,Sp1,3,0,6,0,0,0,BIR,PAN,Para,1,1,3,3,6
139,0,0,8,0,0,0,Sp2,3,0,6,0,0,0,PAN,BIR,Para,8,3,1,6,3
140,5,0,0,0,0,0,Sp1,3,0,6,0,0,0,BIR,PAN,Para,5,1,3,3,6
140,0,0,9,0,0,0,Sp2,3,0,6,0,0,0,PAN,BIR,Para,9,3,1,6,3
141,4,0,0,0,0,0,Sp1,3,0,6,0,0,0,BIR,PAN,Para,4,1,3,3,6
141,0,0,29,0,0,0,Sp2,3,0,6,0,0,0,PAN,BIR,Para,29,3,1,6,3
151,1,0,0,0,0,0,Sp1,3,0,9,0,0,0,BIR,PAN,Para,1,1,3,3,9
151,0,0,17,0,0,0,Sp2,3,0,9,0,0,0,PAN,BIR,Para,17,3,1,9,3
152,9,0,0,0,0,0,Sp1,3,0,9,0,0,0,BIR,PAN,Para,9,1,3,3,9
152,0,0,48,0,0,0,Sp2,3,0,9,0,0,0,PAN,BIR,Para,48,3,1,9,3
153,3,0,0,0,0,0,Sp1,3,0,9,0,0,0,BIR,PAN,Para,3,1,3,3,9
153,0,0,44,0,0,0,Sp2,3,0,9,0,0,0,PAN,BIR,Para,44,3,1,9,3
163,5,0,0,0,0,0,Sp1,3,0,12,0,0,0,BIR,PAN,Para,5,1,3,3,12
163,0,0,42,0,0,0,Sp2,3,0,12,0,0,0,PAN,BIR,Para,42,3,1,12,3
164,7,0,0,0,0,0,Sp1,3,0,12,0,0,0,BIR,PAN,Para,7,1,3,3,12
164,0,0,18,0,0,0,Sp2,3,0,12,0,0,0,PAN,BIR,Para,18,3,1,12,3
